dataHora,ordem,linha,latitude,longitude,velocidade
04-06-2014 00:15:38,D87796,,"-22.91777","-43.607441",0
04-06-2014 00:15:38,B19511,,"-22.811399","-43.342571",0
04-06-2014 00:15:38,B31134,404,"-22.804146","-43.310303",0.93
04-06-2014 00:15:38,C21055,308,"-22.895557","-43.248127",0
04-06-2014 00:15:39,A29053,473,"-22.86805","-43.29208",0
04-06-2014 00:15:40,B71060,238,"-22.902929","-43.313801",0
04-06-2014 00:15:41,D86791,,"-22.893824","-43.532551",0
04-06-2014 00:15:43,C41102,316,"-22.857573","-43.244694",0.37
04-06-2014 00:15:43,C42653,667,"-22.87648","-43.329472",0
04-06-2014 00:15:43,C44543,,"-22.86071","-43.355709",0
04-06-2014 00:15:43,A27653,605,"-22.921141","-43.256031",0
04-06-2014 00:15:44,B44636,676,"-22.860319","-43.356022",0
04-06-2014 00:15:44,C41413,309,"-22.857494","-43.244549",0.19
04-06-2014 00:15:44,A63528,177,"-22.806231","-43.306061",0
04-06-2014 00:15:45,D87155,893,"-22.919741","-43.607269",0
04-06-2014 00:15:45,D87229,840,"-22.919451","-43.60717",0
04-06-2014 00:15:45,B75628,355,"-22.830811","-43.323399",0
04-06-2014 00:15:45,C47626,,"-22.952627","-43.35017",0
04-06-2014 00:15:46,D60193,,"-22.81538","-43.386971",0
04-06-2014 00:15:46,B60058,,"-22.81526","-43.385651",0
04-06-2014 00:15:46,B82617,,"-22.857597","-43.371517",0
04-06-2014 00:15:46,C20217,,"-22.957224","-43.346359",0
04-06-2014 00:15:46,A41085,126,"-22.874508","-43.242287",0
04-06-2014 00:15:48,B60091,261,"-22.815109","-43.386219",0
04-06-2014 00:15:48,C82544,678,"-22.8599","-43.370655",0
04-06-2014 00:15:49,C72102,,"-22.889814","-43.291798",0.19
04-06-2014 00:15:49,A37599,180,"-22.9027","-43.19738",0
04-06-2014 00:15:50,D86299,918,"-22.894276","-43.532982",0
04-06-2014 00:15:50,D87068,398,"-22.91865","-43.60778",0
04-06-2014 00:15:50,B31046,906,"-22.804577","-43.309555",0
04-06-2014 00:15:50,B58161,,"-22.836849","-43.28521",0
04-06-2014 00:15:50,C20205,,"-22.958157","-43.346409",0
04-06-2014 00:15:50,A29114,523,"-22.868629","-43.29208",0
04-06-2014 00:15:50,A50098,226,"-22.929146","-43.253548",0
04-06-2014 00:15:51,B28538,326,"-22.815849","-43.188229",0
04-06-2014 00:15:51,C39584,762,"-22.96324","-43.392021",0
04-06-2014 00:15:51,A72095,,"-22.889143","-43.292366",0
04-06-2014 00:15:52,B11700,,"-22.866276","-43.357063",0
04-06-2014 00:15:53,B11675,,"-22.865946","-43.356918",0.56
04-06-2014 00:15:53,B71051,455,"-22.903242","-43.313038",0
04-06-2014 00:15:54,B28546,,"-22.81522","-43.18869",0
04-06-2014 00:15:54,B44665,638,"-22.86058","-43.355251",0
04-06-2014 00:15:54,C47630,,"-22.952667","-43.348232",0
04-06-2014 00:15:54,C50122,301,"-22.930208","-43.252621",0.56
04-06-2014 00:15:55,A29005,461,"-22.868771","-43.292419",0
04-06-2014 00:15:55,A41379,,"-22.875467","-43.241261",0
04-06-2014 00:15:56,D60188,300,"-22.814989","-43.387009",0
04-06-2014 00:15:56,D87523,,"-22.91906","-43.607719",0
04-06-2014 00:15:56,D87729,,"-22.916189","-43.607079",0
04-06-2014 00:15:56,C42610,607,"-22.876301","-43.330299",0
04-06-2014 00:15:56,A41849,,"-22.870068","-43.249104",0
04-06-2014 00:15:56,A48169,,"-22.910225","-43.270767",0.93
04-06-2014 00:15:57,A50091,229,"-22.929077","-43.25425",0
04-06-2014 00:15:58,D87265,898,"-22.91827","-43.607849",0
04-06-2014 00:15:58,C21038,308,"-22.894707","-43.248032",1.67
04-06-2014 00:15:58,C50064,301,"-22.960779","-43.395687",0
04-06-2014 00:15:58,A41140,,"-22.874584","-43.241863",0.74
04-06-2014 00:15:59,D86051,864,"-22.895655","-43.532749",0
04-06-2014 00:15:59,B11590,,"-22.865755","-43.356705",0.56
04-06-2014 00:15:59,A72055,,"-22.889803","-43.292675",0.56
04-06-2014 00:16:00,D58540,,"-22.876169","-43.419819",0
04-06-2014 00:16:00,B73011,,"-22.81019","-43.342659",0
04-06-2014 00:16:00,B82667,,"-22.857573","-43.371582",0
04-06-2014 00:16:00,C50013,,"-22.929695","-43.253582",0
04-06-2014 00:16:00,A41438,127,"-22.875101","-43.240658",0
04-06-2014 00:16:01,A29188,461,"-22.868389","-43.292839",0
04-06-2014 00:16:01,A50018,229,"-22.92907","-43.254116",0
04-06-2014 00:16:02,D86197,864,"-22.894445","-43.533627",0
04-06-2014 00:16:02,B71141,238,"-22.902527","-43.314861",0
04-06-2014 00:16:03,B28593,696,"-22.81616","-43.187962",0
04-06-2014 00:16:03,B71039,,"-22.902628","-43.314957",0
04-06-2014 00:16:03,A48141,,"-22.910681","-43.270718",0
04-06-2014 00:16:03,A48143,,"-22.910742","-43.2701",0
04-06-2014 00:16:04,B27032,639,"-22.816851","-43.301498",0
04-06-2014 00:16:04,C39694,749,"-22.9641","-43.391418",0
04-06-2014 00:16:05,C39670,832,"-22.96348","-43.391769",0
04-06-2014 00:16:05,A37584,133,"-22.901661","-43.19685",0
04-06-2014 00:16:06,B60005,375,"-22.815491","-43.385681",0
04-06-2014 00:16:06,A41249,,"-22.85743","-43.245052",0.19
04-06-2014 00:16:06,A50137,603,"-22.929447","-43.253742",0
04-06-2014 00:16:07,B31001,,"-22.804623","-43.309311",0
04-06-2014 00:16:08,D86216,918,"-22.894295","-43.532162",0.19
04-06-2014 00:16:08,B10057,901,"-22.815189","-43.187069",0
04-06-2014 00:16:08,C82622,363,"-22.85837","-43.370884",0.19
04-06-2014 00:16:08,C87392,360,"-22.91766","-43.607632",0
04-06-2014 00:16:09,A41359,,"-22.875345","-43.240559",0
04-06-2014 00:16:10,B58186,,"-22.836519","-43.285511",0
04-06-2014 00:16:10,C44589,781,"-22.860979","-43.355999",0
04-06-2014 00:16:11,D90536,,"-22.667219","-43.841469",0
04-06-2014 00:16:11,B28534,696,"-22.81525","-43.188461",0
04-06-2014 00:16:11,B42667,,"-22.876631","-43.329681",0
04-06-2014 00:16:13,C39675,764,"-22.96311","-43.391258",0
04-06-2014 00:16:14,B31020,483,"-22.804842","-43.309277",0
04-06-2014 00:16:14,B31153,484,"-22.804365","-43.311165",0
04-06-2014 00:16:15,D59064,,"-22.895586","-43.474537",0
04-06-2014 00:16:15,D87404,868,"-22.916691","-43.60825",0
04-06-2014 00:16:15,D90572,,"-22.91972","-43.643532",0
04-06-2014 00:16:15,C41430,309,"-22.857533","-43.24427",0
04-06-2014 00:16:16,B82559,,"-22.857418","-43.37093",0.93
04-06-2014 00:16:16,C41151,,"-22.858847","-43.244839",0
04-06-2014 00:16:17,A63511,524,"-22.793131","-43.29438",0
04-06-2014 00:16:18,B10132,,"-22.814911","-43.187141",0
04-06-2014 00:16:19,B28568,326,"-22.790001","-43.18055",0
04-06-2014 00:16:19,C41189,318,"-22.885506","-43.234783",71.12
04-06-2014 00:16:19,C42609,607,"-22.8764","-43.3302",0
04-06-2014 00:16:19,C50014,345,"-22.929134","-43.25415",0
04-06-2014 00:16:19,A27516,157,"-22.92127","-43.256351",0
04-06-2014 00:16:20,D86325,843,"-22.89447","-43.533714",0
04-06-2014 00:16:20,D86724,2332,"-22.894032","-43.532787",0
04-06-2014 00:16:20,B75612,,"-22.830709","-43.323921",0
04-06-2014 00:16:22,B31016,483,"-22.80477","-43.309227",0
04-06-2014 00:16:22,B31086,498,"-22.804188","-43.311199",0
04-06-2014 00:16:22,B58196,,"-22.83732","-43.285759",0
04-06-2014 00:16:25,D86257,837,"-22.895227","-43.53194",0.74
04-06-2014 00:16:25,A37684,,"-22.901489","-43.196678",0
04-06-2014 00:16:26,B25604,232,"-22.902348","-43.299412",0
04-06-2014 00:16:28,B63053,,"-22.792265","-43.293865",0.74
04-06-2014 00:16:29,C39719,,"-22.96394","-43.390781",0
04-06-2014 00:16:30,D53580,,"-22.883101","-43.495621",0
04-06-2014 00:16:31,D53917,,"-22.883551","-43.49646",0
04-06-2014 00:16:32,D86018,802,"-22.894527","-43.53392",0
04-06-2014 00:16:32,C39713,760,"-22.877029","-43.33736",26
04-06-2014 00:16:32,A41238,127,"-22.874886","-43.241993",0
04-06-2014 00:16:32,A41323,169,"-22.858707","-43.2444",3.7
04-06-2014 00:16:32,A48170,,"-22.911007","-43.270752",0
04-06-2014 00:16:33,C41410,309,"-22.858215","-43.244205",0.19
04-06-2014 00:16:33,A37593,,"-22.900631","-43.196941",13
04-06-2014 00:16:33,A37656,,"-22.90254","-43.197689",0
04-06-2014 00:16:35,D86378,884,"-22.894482","-43.532845",0
04-06-2014 00:16:35,B42511,,"-22.8764","-43.33049",0
04-06-2014 00:16:35,B58071,,"-22.83691","-43.285461",1
04-06-2014 00:16:35,C47562,,"-22.952221","-43.349499",0
04-06-2014 00:16:35,A48181,,"-22.910749","-43.269451",0
04-06-2014 00:16:36,B11679,,"-22.866045","-43.356819",0.37
04-06-2014 00:16:36,B75652,,"-22.83119","-43.323299",0
04-06-2014 00:16:36,C27114,,"-22.817459","-43.301449",0
04-06-2014 00:16:36,A27511,157,"-22.92001","-43.256439",0
04-06-2014 00:16:37,D87538,,"-22.919451","-43.60775",0
04-06-2014 00:16:37,B10158,323,"-22.81472","-43.18734",0
04-06-2014 00:16:37,B10559,630,"-22.867941","-43.25724",0
04-06-2014 00:16:37,A27555,433,"-22.92037","-43.256611",0
04-06-2014 00:16:38,D53903,,"-22.884211","-43.496281",0
04-06-2014 00:16:38,D86223,838,"-22.894632","-43.533447",0
04-06-2014 00:16:38,D87469,,"-22.9193","-43.60722",0
04-06-2014 00:16:38,A41351,126,"-22.874256","-43.241798",0
04-06-2014 00:16:39,B10131,,"-22.81522","-43.18716",0
04-06-2014 00:16:39,B71055,455,"-22.902998","-43.313557",0
04-06-2014 00:16:39,C60503,,"-22.815319","-43.387051",0
04-06-2014 00:16:39,A72014,,"-22.889074","-43.29248",0
04-06-2014 00:16:40,B60530,2302,"-22.815571","-43.38662",0
04-06-2014 00:16:40,A37537,136,"-22.90221","-43.196651",0
04-06-2014 00:16:41,D86728,,"-22.893555","-43.532269",0
04-06-2014 00:16:41,B32689,296,"-22.816759","-43.3941",0
04-06-2014 00:16:41,C41285,316,"-22.857756","-43.245117",0
04-06-2014 00:16:41,A41247,130,"-22.857706","-43.245232",0
04-06-2014 00:16:41,A72077,,"-22.889275","-43.292057",0.37
04-06-2014 00:16:42,B58125,,"-22.836941","-43.285389",0
04-06-2014 00:16:42,C39722,,"-22.96236","-43.391201",0
04-06-2014 00:16:43,B10059,,"-22.814751","-43.18774",0
04-06-2014 00:16:43,B32683,296,"-22.81819","-43.393089",0
04-06-2014 00:16:43,B41807,2145,"-22.870687","-43.249447",0.56
04-06-2014 00:16:43,B73069,,"-22.81109","-43.342258",0
04-06-2014 00:16:44,D87253,885,"-22.91671","-43.607979",0
04-06-2014 00:16:44,D87756,,"-22.919729","-43.608509",0
04-06-2014 00:16:46,C82510,,"-22.857128","-43.371468",0.37
04-06-2014 00:16:46,A72189,,"-22.889153","-43.29266",0
04-06-2014 00:16:47,D87769,2339,"-22.91787","-43.60738",0
04-06-2014 00:16:47,B32645,687,"-22.816219","-43.394619",0
04-06-2014 00:16:47,B71145,238,"-22.902788","-43.31385",0.56
04-06-2014 00:16:47,B73109,,"-22.81109","-43.34206",0
04-06-2014 00:16:47,C39615,747,"-22.963869","-43.391232",0
04-06-2014 00:16:49,D58608,,"-22.875771","-43.41988",0
04-06-2014 00:16:49,D86760,2332,"-22.894247","-43.532673",0
04-06-2014 00:16:49,D90550,,"-22.919331","-43.643661",0
04-06-2014 00:16:49,B32687,296,"-22.817209","-43.39389",0
04-06-2014 00:16:50,D86179,834,"-22.894344","-43.533188",0
04-06-2014 00:16:50,B31122,484,"-22.804728","-43.310043",0
04-06-2014 00:16:50,B71004,,"-22.903069","-43.313087",0
04-06-2014 00:16:50,A29104,523,"-22.8678","-43.2906",0
04-06-2014 00:16:50,A48032,,"-22.910225","-43.270752",0
04-06-2014 00:16:50,A48073,,"-22.910299","-43.270687",0
04-06-2014 00:16:51,D86741,2334,"-22.893566","-43.532234",0
04-06-2014 00:16:51,C21032,308,"-22.895802","-43.24865",0
04-06-2014 00:16:51,C87078,,"-22.91857","-43.60762",0
04-06-2014 00:16:51,A41176,176,"-22.858448","-43.245281",0
04-06-2014 00:16:52,B10533,,"-22.86842","-43.25724",0
04-06-2014 00:16:52,C39724,856,"-22.963011","-43.391541",0
04-06-2014 00:16:52,C87816,,"-22.91758","-43.607368",0
04-06-2014 00:16:52,A50219,220,"-22.929037","-43.254559",0.19
04-06-2014 00:16:53,B31024,497,"-22.804493","-43.30957",0
04-06-2014 00:16:53,C47600,348,"-22.952318","-43.349564",4
04-06-2014 00:16:54,B58181,,"-22.83729","-43.286362",0
04-06-2014 00:16:54,B63008,920,"-22.792591","-43.294353",0
04-06-2014 00:16:55,D59030,,"-22.894596","-43.473827",0.19
04-06-2014 00:16:55,B32648,298,"-22.816959","-43.394039",0
04-06-2014 00:16:56,D87778,2339,"-22.917931","-43.607571",0
04-06-2014 00:16:56,B32608,779,"-22.817169","-43.39378",0
04-06-2014 00:16:56,A48017,,"-22.910444","-43.270672",0
04-06-2014 00:16:56,A72148,,"-22.889566","-43.292465",0
04-06-2014 00:16:57,D58726,,"-22.87606","-43.420441",0
04-06-2014 00:16:57,D86185,SV866,"-22.894434","-43.533676",0
04-06-2014 00:16:57,D87377,,"-22.9188","-43.608311",0
04-06-2014 00:16:57,D90099,,"-22.919889","-43.643509",0
04-06-2014 00:16:57,B11624,,"-22.866638","-43.355209",0.56
04-06-2014 00:17:00,B10128,922,"-22.815121","-43.18713",0
04-06-2014 00:17:00,A50042,226,"-22.928991","-43.253582",0.56
04-06-2014 00:17:01,B82508,,"-22.857523","-43.371078",0.37
04-06-2014 00:17:01,C50035,,"-22.929365","-43.253807",0.37
04-06-2014 00:17:02,B11724,,"-22.811039","-43.372932",0
04-06-2014 00:17:02,B42503,,"-22.8764","-43.32972",0
04-06-2014 00:17:02,C87857,2333,"-22.91802","-43.607319",0
04-06-2014 00:17:04,D86318,837,"-22.895016","-43.533699",0
04-06-2014 00:17:05,D87136,893,"-22.918369","-43.606949",0
04-06-2014 00:17:05,D87442,822,"-22.9181","-43.608101",0
04-06-2014 00:17:05,D90596,,"-22.91959","-43.644909",0
04-06-2014 00:17:06,D87148,850,"-22.91778","-43.607128",0
04-06-2014 00:17:06,B10410,,"-22.814859","-43.187489",0
04-06-2014 00:17:06,A29107,473,"-22.86791","-43.290451",0
04-06-2014 00:17:07,D87435,SV841,"-22.919399","-43.607868",0
04-06-2014 00:17:07,B31081,485,"-22.804211","-43.31123",0
04-06-2014 00:17:07,C27021,SV774,"-22.81694","-43.301262",0
04-06-2014 00:17:07,A29039,472,"-22.86825","-43.29266",0
04-06-2014 00:17:08,D86013,,"-22.894751","-43.533527",0
04-06-2014 00:17:08,A29187,461,"-22.86837","-43.29274",0
04-06-2014 00:17:08,A72056,,"-22.888805","-43.292675",0
04-06-2014 00:17:09,C39662,747,"-22.963449","-43.39167",0
04-06-2014 00:17:09,A37534,154,"-22.90243","-43.196159",0
04-06-2014 00:17:10,C41108,318,"-22.858969","-43.245052",0.19
04-06-2014 00:17:10,C82522,,"-22.859579","-43.370964",0
04-06-2014 00:17:10,A41060,460,"-22.875704","-43.241665",0
04-06-2014 00:17:11,A37638,,"-22.90234","-43.196381",0
04-06-2014 00:17:12,C39709,806,"-22.96397","-43.39233",0
04-06-2014 00:17:12,A50184,608,"-22.929131","-43.253532",0.19
04-06-2014 00:17:13,B32646,946,"-22.815941","-43.394829",0
04-06-2014 00:17:13,B32696,296,"-22.82457","-43.329288",0
04-06-2014 00:17:13,C50182,,"-22.92963","-43.253548",0
04-06-2014 00:17:13,A27504,438,"-22.92042","-43.25618",0
04-06-2014 00:17:13,A71561,,"-22.929728","-43.254704",0
04-06-2014 00:17:14,B19514,665,"-22.80958","-43.342621",0
04-06-2014 00:17:14,B73025,,"-22.81138","-43.342388",0
04-06-2014 00:17:15,C44625,712,"-22.860769","-43.356579",0
04-06-2014 00:17:15,C47780,,"-22.952972","-43.349781",0
04-06-2014 00:17:15,A41246,130,"-22.857792","-43.244888",0
04-06-2014 00:17:15,A71551,,"-22.929605","-43.254963",0
04-06-2014 00:17:16,B63103,335,"-22.79233","-43.294189",0
04-06-2014 00:17:17,D86031,918,"-22.89329","-43.531975",0
04-06-2014 00:17:17,C42546,667,"-22.877001","-43.329498",0
04-06-2014 00:17:18,D58778,394,"-22.87632","-43.42012",0
04-06-2014 00:17:18,C39522,831,"-22.9634","-43.391449",0
04-06-2014 00:17:18,C39716,761,"-22.963579","-43.391918",0
04-06-2014 00:17:18,C50164,805,"-22.960711","-43.395508",0
04-06-2014 00:17:19,B10526,680,"-22.86801","-43.257259",0
04-06-2014 00:17:19,B75501,,"-22.83077","-43.323959",20
04-06-2014 00:17:20,B28518,,"-22.81531","-43.18816",0
04-06-2014 00:17:20,C50081,345,"-22.928934","-43.254524",0
04-06-2014 00:17:20,A48041,,"-22.910709","-43.269611",0
04-06-2014 00:17:21,D86198,918,"-22.894402","-43.533073",0
04-06-2014 00:17:21,B44540,676,"-22.86031","-43.356331",0
04-06-2014 00:17:21,C87844,2333,"-22.91704","-43.60746",0
04-06-2014 00:17:22,B60050,,"-22.81464","-43.386131",0
04-06-2014 00:17:22,B75636,,"-22.831141","-43.323521",0
04-06-2014 00:17:22,C47747,,"-22.952957","-43.350033",0
04-06-2014 00:17:22,A41226,538,"-22.858915","-43.244858",0
04-06-2014 00:17:23,B32599,779,"-22.818069","-43.393028",0
04-06-2014 00:17:23,C39511,758,"-22.96405","-43.391232",0
04-06-2014 00:17:23,A37642,570,"-22.90196","-43.196659",2
04-06-2014 00:17:23,A50069,,"-22.929928","-43.252945",0
04-06-2014 00:17:24,B11583,778,"-22.8113","-43.372459",0.19
04-06-2014 00:17:25,D87122,,"-22.91629","-43.607239",0
04-06-2014 00:17:25,C47720,,"-22.952732","-43.350166",0
04-06-2014 00:17:26,D87524,398,"-22.918871","-43.60704",0
04-06-2014 00:17:26,B11546,778,"-22.81184","-43.372753",0
04-06-2014 00:17:26,B19608,376,"-22.81004","-43.342449",0
04-06-2014 00:17:26,B44565,638,"-22.86076","-43.355499",0
04-06-2014 00:17:26,A27509,433,"-22.920879","-43.255951",0
04-06-2014 00:17:26,A29099,539,"-22.86805","-43.290401",0
04-06-2014 00:17:27,D87226,,"-22.919439","-43.607609",0
04-06-2014 00:17:27,A27547,433,"-22.920931","-43.25629",0
04-06-2014 00:17:28,B32618,,"-22.81674","-43.394241",0
04-06-2014 00:17:29,D87779,2339,"-22.917789","-43.607719",0
04-06-2014 00:17:29,C41404,955,"-22.858366","-43.244205",17.59
04-06-2014 00:17:29,C47667,,"-22.951984","-43.349194",0
04-06-2014 00:17:30,D58564,,"-22.876169","-43.42038",0
04-06-2014 00:17:30,B32567,SV342,"-22.816219","-43.39468",0
04-06-2014 00:17:30,C30274,,"-22.974827","-43.363194",65
04-06-2014 00:17:30,C41867,2018,"-22.870806","-43.249432",0
04-06-2014 00:17:31,D86742,2338,"-22.894463","-43.532211",0
04-06-2014 00:17:31,C82651,678,"-22.857523","-43.371288",0
04-06-2014 00:17:31,A29004,473,"-22.86871","-43.292419",0
04-06-2014 00:17:32,D87376,841,"-22.919901","-43.60704",0
04-06-2014 00:17:32,B11636,,"-22.866215","-43.356445",0
04-06-2014 00:17:33,D86180,864,"-22.894341","-43.533203",0
04-06-2014 00:17:33,D86765,2332,"-22.893953","-43.53204",0
04-06-2014 00:17:33,B58106,,"-22.8367","-43.285358",0
04-06-2014 00:17:33,C41423,,"-22.858463","-43.245117",0
04-06-2014 00:17:33,A41126,173,"-22.875359","-43.241196",0
04-06-2014 00:17:34,D59231,,"-22.895674","-43.474422",0
04-06-2014 00:17:36,D90548,,"-22.91959","-43.64352",0
04-06-2014 00:17:37,D87511,,"-22.91905","-43.607609",0
04-06-2014 00:17:37,D87515,398,"-22.918921","-43.607281",0
04-06-2014 00:17:37,B10160,,"-22.81509","-43.18729",0
04-06-2014 00:17:37,B32564,687,"-22.816521","-43.394371",0
04-06-2014 00:17:37,B58021,,"-22.83712","-43.28521",0
04-06-2014 00:17:37,B71053,,"-22.903357","-43.313965",0.19
04-06-2014 00:17:37,C42545,667,"-22.876459","-43.32954",0
04-06-2014 00:17:37,C47718,,"-22.954655","-43.357979",37
04-06-2014 00:17:38,D87322,,"-22.919781","-43.607128",0
04-06-2014 00:17:38,D87834,2335,"-22.918249","-43.607609",0
04-06-2014 00:17:38,B19564,,"-22.81093","-43.342098",0
04-06-2014 00:17:38,B71121,,"-22.902506","-43.314762",0
04-06-2014 00:17:38,C44601,721,"-22.86051","-43.355511",0
04-06-2014 00:17:38,C72081,,"-22.88925","-43.292107",0.19
04-06-2014 00:17:38,A50158,608,"-22.929117","-43.253597",0
04-06-2014 00:17:39,B11578,378,"-22.866125","-43.356236",0
04-06-2014 00:17:39,B31044,906,"-22.80431","-43.310417",0.56
04-06-2014 00:17:40,D58551,,"-22.876221","-43.420349",0
04-06-2014 00:17:40,C87183,,"-22.9182","-43.60865",0
04-06-2014 00:17:41,B10556,630,"-22.867889","-43.257149",0
04-06-2014 00:17:42,B55054,,"-22.906521","-43.261749",0
04-06-2014 00:17:42,C50100,LECD06,"-22.929102","-43.254314",0
04-06-2014 00:17:42,C87066,360,"-22.91876","-43.607269",0
04-06-2014 00:17:43,C12510,2345,"-21.681795","-43.438347",0.19
04-06-2014 00:17:43,C47866,,"-22.952946","-43.348652",0
04-06-2014 00:17:43,A27592,222,"-22.919889","-43.256458",0
04-06-2014 00:17:44,B19622,,"-22.81142","-43.34222",0
04-06-2014 00:17:45,D53621,,"-22.88348","-43.494839",0
04-06-2014 00:17:45,D53923,,"-22.883921","-43.496361",0
04-06-2014 00:17:45,D86190,864,"-22.894449","-43.533848",0
04-06-2014 00:17:46,A41857,,"-22.870171","-43.249348",0.56
04-06-2014 00:17:48,D53534,,"-22.883181","-43.495621",0
04-06-2014 00:17:48,D81085,,"-22.895031","-43.474007",0.19
04-06-2014 00:17:48,C41407,309,"-22.857719","-43.24445",0
04-06-2014 00:17:48,C50175,305,"-22.960344","-43.395557",0
04-06-2014 00:17:50,B42579,,"-22.876511","-43.329659",0
04-06-2014 00:17:50,A27656,605,"-22.92115","-43.255878",0
04-06-2014 00:17:51,C20197,,"-22.954603","-43.357868",39
04-06-2014 00:17:51,A48001,,"-22.910967","-43.270786",0
04-06-2014 00:17:51,A50075,229,"-22.929188","-43.253826",0
04-06-2014 00:17:52,D58565,383,"-22.87652","-43.419971",0
04-06-2014 00:17:52,D86714,2338,"-22.990194","-43.651562",42.23
04-06-2014 00:17:53,C20023,690,"-22.957159","-43.345875",15
04-06-2014 00:17:53,A27642,157,"-22.92108","-43.256191",0
04-06-2014 00:17:55,D86317,843,"-22.894495","-43.533821",0
04-06-2014 00:17:55,D87888,2336,"-22.91725","-43.607422",0
04-06-2014 00:17:55,B27113,639,"-22.81741","-43.301998",0
04-06-2014 00:17:55,B28702,2344,"-22.815121","-43.1884",0
04-06-2014 00:17:55,C82577,363,"-22.857695","-43.371353",0
04-06-2014 00:17:56,B25529,,"-22.901812","-43.29858",0
04-06-2014 00:17:57,D53575,397,"-22.88394","-43.496189",0
04-06-2014 00:17:57,D86785,2381,"-22.893698","-43.532227",0
04-06-2014 00:17:57,C20240,818,"-22.976355","-43.334785",0
04-06-2014 00:17:57,C39645,832,"-23","-43.339569",50
04-06-2014 00:17:57,C39672,,"-22.96413","-43.3918",0
04-06-2014 00:17:58,B73098,350,"-22.80946","-43.342621",0
04-06-2014 00:17:59,B75606,,"-22.830919","-43.323959",0
04-06-2014 00:17:59,B75613,,"-22.83095","-43.323391",0
04-06-2014 00:17:59,A37601,,"-22.901661","-43.196381",0
04-06-2014 00:18:00,C13066,766,"-22.937361","-43.336987",0
04-06-2014 00:18:00,C21020,308,"-22.904585","-43.192612",0
04-06-2014 00:18:00,A41202,,"-22.873762","-43.241879",0
04-06-2014 00:18:01,D87365,821,"-22.91991","-43.60767",0
04-06-2014 00:18:01,B10166,915,"-22.814951","-43.18716",0
04-06-2014 00:18:01,B27044,,"-22.816891","-43.30114",0
04-06-2014 00:18:01,B28524,,"-22.81579","-43.188389",0
04-06-2014 00:18:01,B42655,650,"-22.87639","-43.330021",0
04-06-2014 00:18:01,B60541,,"-22.815559","-43.386829",0
04-06-2014 00:18:02,B11704,,"-22.811211","-43.373062",0
04-06-2014 00:18:02,C41394,315,"-22.858435","-43.245312",0.19
04-06-2014 00:18:03,A41165,123,"-22.875158","-43.241261",0
04-06-2014 00:18:04,D86726,,"-22.893644","-43.532227",0.56
